mean,std,skw,kur,num_n_pks,num_p_pks,mean_pk_width,mean_pk_height,max_pk_width,max_pk_height,min_pk_width,min_pk_height
-7.63E-06,0.466960204,0.421173496,137.2479471,86,60,90.35906036,7.315802722,9890.176973,15.90005939,1.073056153,5.001351509
0.000106713,0.57112199,0.947048521,127.6826626,152,136,105.1129488,7.343692934,20547.58386,18.89691616,0.558775439,5.017741644
-0.00020458,0.177971107,-0.05344601,125.3576674,0,1,1.034212134,7.914224659,1.034212134,7.914224659,1.034212134,7.914224659
1.57E-05,0.588185752,0.450827246,34.70322501,6,10,208.510315,9.841249592,1490.920918,18.11551297,0.62359614,5.239037855
-6.16E-05,0.242982656,-4.540677996,580.4073219,8,4,50.59390791,10.72156935,562.6905146,14.74036021,0.609881654,5.662321018
-1.89E-06,0.416081096,61.75156088,47330.36631,18,11,1050.333518,8.014105311,20673.49961,11.09920993,0.607211047,5.012412992
5.12E-05,0.273277225,4.270073785,24953.71544,4,4,7.048723933,6.770431469,29.42783081,9.058719521,1.750452088,5.095706924
-0.000281337,0.427068224,13.0540071,21955.56864,7,11,2319.729905,11.98334866,28301.73461,46.80311305,0.544496137,5.060030097
1.93E-05,1.477509964,-0.076175671,12.29450602,272,257,16.58256264,6.682217515,740.7268543,26.02565414,0.501035094,5.000358986
8.10E-05,1.320959249,0.04504203,9.516380086,235,246,15.01478284,6.168676286,497.6542567,17.81810394,0.594936843,5.000858986
7.60E-05,0.913448478,0.081040174,17.42860488,301,319,3.221197868,6.485753775,443.445625,16.5266,0.735894559,5.00154095
8.33E-05,0.281453806,2.314191104,487.5062281,73,75,28.23129917,7.1943079,3490.23133,14.91181398,0.706136271,5.003278549
7.37E-05,0.157288279,2.657383582,618.7386153,25,16,125.5846392,6.961620706,5063.011681,11.83733523,0.749466581,5.017148931
-2.88E-05,0.355547181,-4.130198736,407.138469,70,72,17.44610025,7.052258631,1158.782233,21.13931383,0.588871521,5.013470202
-1.25E-05,0.606550065,-0.820354818,52.26134876,17,7,131.9252852,9.124183205,1195.801712,21.67830617,0.627868904,5.205858973
-3.31E-05,0.227966693,5.261825708,557.3870182,1,2,228.5884671,9.213370589,653.2852547,12.65031139,3.91600706,6.413301751
-6.58E-05,0.123765534,2.567758686,235.0654892,0,1,28.04339233,5.661050519,28.04339233,5.661050519,28.04339233,5.661050519
-0.000130439,1.737333645,-0.001143235,446.586434,205,140,152.4455573,6.749316663,46307.83139,35.09563561,0.530649342,5.000218788
-0.000263944,1.432987675,-0.131715808,30.87057578,167,151,56.66091501,6.748607262,10038.81079,21.80566515,0.55654685,5.010246727
-0.0001204,1.08329185,-0.182737131,259.7607532,326,315,4.618661782,6.359692561,877.8213718,15.78597553,0.505235863,5.000072283
1.35E-05,0.826226202,2.329703614,6726.30496,19,9,4.768949573,10.99508045,44.49616293,39.72771151,0.67394679,5.111338487
9.08E-05,0.384787738,-11.68916777,8695.561869,12,10,5359.298715,8.921942818,66588.79045,15.18393029,0.575701163,5.053434505
3.33E-06,0.452397993,2.951386068,4521.800121,6,13,2760.427991,11.84487213,50640.55242,22.25194223,0.793395113,6.322400363
6.42E-06,0.374708407,-2.019309024,225.4816555,189,196,4.236960738,5.842575495,546.4168411,18.22302256,0.601075358,5.002295147
-0.000151882,0.097301258,-3.08758899,692.1833596,5,4,5.264678123,6.445825583,25.33581585,7.479033067,2.111251779,5.114421617
-2.02E-05,0.368747639,3.569172982,411.8596501,120,123,9.871348462,6.813451115,1120.149055,23.3184801,0.570868434,5.733442916
6.68E-05,0.585408864,0.279705272,8.333870718,3,9,49.02571879,8.558626576,563.5248462,12.39284974,0.665089612,5.647227917
-2.49E-05,0.955717025,0.026830898,-0.076244391,1,3,31.43775742,5.160463056,63.0141145,5.306295577,2.382877542,5.06545114
-1.71E-05,0.879770967,-0.132428588,7.011499681,28,21,62.95914314,7.698948859,1082.831207,20.722066,0.600403328,5.026796699
8.78E-05,0.817194068,0.393704757,19.72270175,41,44,51.96148966,7.28648132,1386.372487,20.54901453,0.525397537,5.027589145
-5.64E-05,1.19382983,-0.015293863,1.488438903,172,153,14.83971054,5.66590798,741.984199,15.7623106,0.522858062,5.000757475
-2.76E-05,1.020762669,-0.017584979,1.68237174,48,44,18.78367297,5.622420561,405.6936485,10.23868821,0.568789429,5.008713035
3.00E-05,0.527426868,1.315676185,374.6338726,15,13,1.73342459,7.413400587,10.41920528,19.04956631,0.822628543,5.095891494
7.97E-05,0.869023372,-1.803086321,518.0227433,16,25,69.63002051,6.822897994,992.8764727,14.1915671,0.509133909,5.035939425
-4.82E-05,0.792715423,-0.308562932,175.1270193,48,43,3555.227406,7.370585149,317259.4629,23.55650456,0.572033491,5.005843939
0.000166344,3.164080435,0.367050137,689.5516943,69,67,1062.71258,12.48102588,27334.3753,96.80747058,0.574200031,5.012553295
0.000160591,1.561456182,0.552053789,292.9463701,96,97,193.4309983,6.662689109,1119.34938,37.39368985,0.502495535,5.001383351
0.000167713,2.957452305,0.131595534,883.6746869,28,17,239.4976241,13.82638817,1293.678432,99.12527449,0.536504584,5.00394045
-0.000104901,2.298507337,-0.015138887,0.151990322,1837,1681,25.4145364,6.010962824,127.8775626,11.38549814,0.504320075,5.000358498
-0.000163734,2.033674621,-0.064176237,0.899328485,1092,1063,24.17950025,5.942042242,735.1278431,22.55984588,0.505559553,5.000154232
-8.93E-05,1.543420077,0.041721853,0.34513908,117,201,24.08611134,5.567034489,512.0478622,12.69577501,0.756598621,5.001042048
1.71E-05,0.576008016,2.609638257,1267.557513,102,145,119.3349927,7.689255408,22094.31747,19.13792758,0.540052448,5.003455925
-0.000114254,0.454326576,3.00550721,733.09153,69,53,38.38719516,7.490140338,2309.781727,16.50605983,0.634353383,5.065043704
-0.000182408,0.558589166,-0.401563666,1154.759341,125,111,23.80055782,7.173959936,3247.437053,11.91746862,0.641219685,5.04047245
-3.97E-05,0.530863178,0.588925359,457.1156683,148,141,17.44434845,7.187498212,1181.952626,18.37452389,0.586423612,5.014760919
2.08E-05,0.485291714,5.323712518,1141.655093,68,52,294.2122436,7.989764194,12722.37576,17.35133017,0.668208205,5.021074707
0.000105465,0.57777449,1.735667465,428.9808932,133,151,67.39999532,7.316187437,6502.10039,21.74517211,0.643887944,5.002983093
4.21E-05,0.180681055,-5.648347663,4254.206411,62,69,17.09373085,7.010600039,1496.306993,19.66911589,0.771289302,5.034534054
9.08E-06,0.205348313,5.481623101,1334.138336,14,16,649.8774206,8.031478889,19427.56639,18.83092223,0.5949867,5.020600683
-5.74E-05,0.35958721,-6.473196886,977.8900074,73,64,273.7325065,7.494395294,21230.32412,30.96435024,0.569106417,5.003783447
-0.000102072,0.358023761,-187.132765,94821.5868,2,2,5128.107998,17.08380901,20507.66565,48.93817501,0.988244299,5.714154495
-6.58E-05,0.40113957,46.52091285,35691.30751,2,5,119.6345136,8.35648171,796.9906044,11.40381747,0.575491937,5.72629395
0.000292964,0.461552549,-20.77735055,30140.44418,5,7,64.3522678,17.65571836,727.1742745,63.22061518,0.538737103,5.628692245
-4.84E-05,2.262902106,0.410987798,125.2450895,1313,1140,26.57745138,5.876924834,147.3132915,55.60820745,0.501366515,5.00105659
-0.000115236,1.842853192,-0.257638348,22.7349644,363,460,37.44926605,5.821941506,7624.544072,25.85490997,0.518177516,5.002044836
-6.25E-05,1.502279644,0.290878933,262.3431463,85,66,55.97469247,7.033441015,4425.969079,18.17813195,0.638534223,5.007479232
-1.45E-05,0.598856989,-11.01256275,13582.48124,10,13,1923.51444,14.24159628,43642.32832,84.95274023,0.52681828,5.082680725
-6.32E-05,0.559632688,1.916559851,1402.096146,17,11,65.86039037,10.41144843,1195.059767,20.42528583,0.804237091,5.090240181
8.31E-06,0.316087142,13.68666863,33220.41314,5,2,2.303344142,15.60808072,7.503905145,66.85732298,0.930037144,5.196698885
7.57E-05,0.767237175,1.68035545,9683.617277,103,119,287.0538864,8.040854386,42049.44014,46.51826437,0.7995877,5.05642873
9.21E-06,0.750949487,3.681419387,11132.66293,81,62,73.484711,7.910582872,5711.887173,90.33450599,0.818169567,5.004243711
7.78E-05,0.78098947,-2.842337942,7827.734164,145,135,237.0983558,8.51198372,41980.22388,70.47527088,0.645351079,5.025263976
9.75E-05,0.268315681,-1.505516295,1205.388098,19,19,166.3498338,8.722622391,5629.648285,18.58126398,0.56626791,5.18865744
-3.46E-05,0.086549408,1.551738034,1754.861288,4,4,1.581636355,7.96130251,2.659908108,13.62647101,0.851194612,5.487600661
9.16E-05,0.329057735,4.695957745,895.3516362,19,28,562.747139,9.117559028,24717.44669,20.41673664,0.654484254,5.569054302
-9.85E-06,2.023772526,-0.010712076,0.672551815,925,727,32.96480884,5.875556537,665.9854424,22.41715482,0.505215186,5.000378454
-0.000140103,1.728277062,-0.052312157,0.170847273,378,286,34.47808687,5.578340084,489.374412,10.76169108,0.525376806,5.002742409
-0.000143118,1.322190097,-0.065048974,0.599486938,35,18,47.37448783,6.486554189,728.5819731,14.52742757,0.554132662,5.026932564
6.26E-05,0.619206161,-0.867980586,52.24702767,55,59,42.83484664,7.026727237,1441.581172,19.33906893,0.557074288,5.010969362
6.95E-05,0.808135649,0.033731787,2.11681453,12,17,11.36062132,5.507153827,90.04168358,9.220254066,0.560820241,5.019105566
-1.10E-05,0.702377118,0.079058688,4.573028581,26,30,2.838239516,6.407758489,17.89936811,10.3367212,0.731968242,5.0005764
3.79E-05,0.326146259,-0.531997461,1693.80505,18,20,5095.739808,8.4455054,170065.9821,19.25307469,0.626442783,5.118584721
-5.24E-05,0.4957079,16.84154092,8677.942802,12,15,1.927741441,10.36489225,7.466803345,80.522006,0.851825239,5.084718944
-7.15E-05,0.570270655,-0.589062381,174.9020343,31,24,33.45145961,8.107716724,901.4606119,21.36748541,0.524700646,5.027890725
-5.52E-05,0.867305424,-0.020691359,-0.078897696,2,2,1.310383296,5.778964453,1.677338349,6.779963222,1.052090689,5.266691687
5.52E-05,0.852593222,0.195958937,6.726639495,9,15,132.7113641,8.579180606,1350.292218,19.62291084,0.577476189,5.033984414
-6.39E-05,0.290641283,-1.891404398,144.8791685,6,1,83.14962293,10.3039552,558.2549938,13.47495549,0.782637347,5.456058189
-0.000142266,2.857076932,-0.467353189,717.7402073,462,377,66.1082119,7.087860933,1190.948994,93.31587455,0.515835091,5.000331971
0.00010629,1.827016607,-0.094789526,296.9111637,408,457,86.93663613,6.542735453,1070.639159,99.22803655,0.50339907,5.000479071
-2.39E-05,2.52814923,-0.722475788,1112.819594,111,93,130.7243403,6.12331202,1063.17275,32.85794784,0.52545202,5.002510934
5.86E-05,3.765566313,-2.086205727,510.4528882,126,111,93.50743526,9.217742546,1047.714728,98.50765197,0.516120886,5.015872559
0.000373126,1.703080985,-0.703066964,418.8463742,127,108,141.6713161,7.133018191,1553.045272,19.9583109,0.50238537,5.025393946
-0.000660353,3.088710419,-0.588820845,729.8508406,44,52,261.5640149,7.426121043,4610.954784,19.70531299,0.543244262,5.037514804
2.79E-06,0.696945969,0.04695371,17.19033918,24,24,39.648129,6.52309945,782.4185098,12.73174515,0.795247039,5.041926092
-0.000123411,0.881965449,0.038934536,4.523863557,37,39,10.41750802,5.555724117,110.7523354,10.61045538,1.59195184,5.003432764
-9.41E-05,0.95721216,-0.232526864,9.818038732,85,70,33.12745107,5.973529322,1176.453035,20.20790675,0.59721844,5.002189045
-4.96E-05,0.366755128,4.525741708,3359.079913,21,19,40.39082261,8.944024844,975.2221335,20.93432359,0.586363631,5.139110945
2.23E-05,0.531169887,0.268480715,982.4935347,29,37,383.5672619,8.492228037,17700.63292,17.32762084,0.66113712,5.021823064
-5.22E-05,0.196053583,40.12937395,35130.88976,3,7,1.411198441,8.016795451,1.959240344,9.648072388,0.679303887,5.288931912
0.000156883,0.568131237,-1.420287315,109.2891564,6,6,391.450857,12.31956678,2049.293447,23.69320597,0.599653965,5.004574802
-1.66E-05,0.431385812,0.009860129,12.73831838,0,1,36.13159172,5.106685101,36.13159172,5.106685101,36.13159172,5.106685101
3.22E-05,0.320472544,1.366956571,112.9912376,1,6,79.64400152,10.55084455,537.6684224,13.50203104,0.696429611,5.943291336
-7.56E-05,1.081077265,-0.301442081,18.28820831,24,14,397.8175837,8.23768443,1702.575918,26.65224048,0.50735569,5.038568586
0.000238073,1.191398054,0.043379311,8.419398837,36,35,380.3276585,6.325954509,1095.066803,12.37391541,0.519046872,5.00350764
3.56E-05,1.020603387,0.041846141,10.3865705,24,22,372.2957384,6.595457526,1028.469867,11.24966386,0.59442363,5.024726864
2.33E-05,0.995672155,1.842620193,1142.984502,79,68,245.7883637,7.947286591,20686.96602,20.53457729,0.601672486,5.037889362
1.35E-05,0.803066629,-8.255228642,4498.971614,31,39,59.81822399,7.753950332,3685.101115,17.40724898,0.935334469,5.078252549
0.000101198,0.457942085,-6.501322967,4527.925186,24,22,1071.430439,8.813480764,13425.50981,14.11880272,0.747548503,5.032598052
-4.36E-06,0.176895219,4.807339162,583.4450398,2,6,4.875496992,7.930563931,27.32983737,10.55631996,0.560655821,6.130798229
-0.000137176,0.321744568,0.332062632,11.11073861,0,4,7.808663253,6.68045691,27.55990451,7.095898577,0.569048311,5.795614076
-8.44E-05,0.359509917,-3.24603723,380.7731712,12,4,100.4905386,10.44414744,998.3862188,20.66726077,0.619557573,5.618932088
-0.000142056,1.599472893,-0.056932967,5.219841301,654,687,65.77116038,6.615468055,3203.09739,24.4097785,0.503048754,5.000357352
-0.000907854,1.563890409,0.422236214,17.58855018,500,524,83.75319625,6.594133357,2921.070733,36.22475868,0.500261021,5.00187374
0.000837116,1.264959266,0.10083766,10.80839582,273,258,140.7984737,6.539669136,5190.45457,23.13422055,0.501331828,5.000959914
5.88E-05,3.600727092,-0.897339967,523.1066328,68,101,567.6299352,8.741303983,58825.75777,99.13032244,0.553051511,5.005460059
-7.70E-05,1.866189519,-0.289027591,395.6319714,263,259,106.5730136,7.129895929,2459.648067,77.7348148,0.506229253,5.007071432
6.90E-05,3.176598708,0.462436602,737.0265459,117,120,74.70301391,8.811756579,1169.648747,99.74977085,0.521703974,5.000574137
0.000117313,0.513970169,2.278495001,310.9700569,24,34,80.54351823,7.702672148,1501.259484,18.76731314,0.520332304,5.044822781
-2.64E-05,0.747664016,0.303203186,123.4798976,34,45,71.92776755,7.257256776,1136.255527,21.52183188,0.519011975,5.002722151
6.43E-05,0.611983411,0.950096801,188.5908974,19,23,37.52832697,6.643255318,1406.628382,12.68525729,0.813153527,5.038070765
5.25E-05,0.551800811,0.0902631,67.33209059,15,17,61.03818443,7.576411037,591.6708363,32.58042529,0.564085326,5.005296583
7.68E-06,0.993734827,-0.756996183,456.0003127,92,86,24.40266059,7.771678628,1055.079871,93.74600294,0.518470192,5.016322336
6.75E-05,0.795214557,-0.085075883,16.44494342,14,32,16.38851024,6.336869714,246.0316623,14.02746298,0.930227557,5.031341085
1.94E-06,0.823546708,-0.940010931,327.5937471,53,58,68.50344747,7.786938053,2046.16001,19.06727012,0.522701004,5.002127868
2.41E-05,1.035272906,0.075395985,99.36552376,78,71,7.818596021,6.542071584,173.1429346,22.75860635,0.947739197,5.002360971
5.57E-05,0.95119918,-0.249687336,254.4704103,50,50,16.65812604,7.443624964,605.1341078,22.69286056,0.531957845,5.006245545
-1.09E-05,0.414440853,-2.111932211,382.4443386,123,97,39.00770134,7.381986141,6244.013489,18.34652095,0.548382237,5.002048657
4.69E-05,0.281869609,0.078609512,72.5176158,15,16,3.521473203,7.469934,13.54427709,13.32683994,0.886714438,5.307969321
5.72E-05,0.389178186,0.983251841,207.3204251,76,88,1.251917748,7.1113867,3.232932494,12.88745399,0.815340924,5.011074055
-6.57E-05,0.77034578,4.382113738,10230.21901,20,28,1528.363964,10.31915795,20763.42809,64.38280519,0.796569586,5.220456937
-9.14E-05,0.436352676,-1.778602107,5074.718829,68,61,494.4351911,7.750234503,20086.53623,19.58626464,0.510577499,5.049948077
-0.00014566,0.619690278,-1.961216931,2773.672703,370,319,3.538813205,7.172918072,982.0175379,37.03926261,0.508875367,5.005212741
-0.00082782,1.295258948,0.060513342,13.11818882,35,59,367.3333386,6.691418688,1071.501317,15.24585622,0.502713542,5.073150124
-0.001488369,1.364489767,0.0226317,9.654228459,48,65,407.4024703,6.426407829,1068.606582,13.24043261,0.520731901,5.037693471
0.001823371,0.987482858,0.020926001,12.38086586,10,12,744.3721215,5.941808434,1020.980526,6.975468648,0.857446616,5.009782095
-1.70E-05,1.130681007,0.189292796,1579.291839,20,11,805.1671894,17.26013321,17666.66252,83.04182201,0.645384234,5.438989116
5.94E-05,0.859251138,0.059682487,382.1875952,64,45,38.61290654,7.454754412,1263.311005,19.91528766,0.713962266,5.000798917
2.18E-05,0.727142097,-3.550760749,4603.52407,26,15,15.73049937,7.818298005,530.7352875,14.33450254,0.62240803,5.240131306
2.81E-05,0.445231495,-4.190733755,2421.926185,27,29,300.9186144,7.714028692,8434.265504,17.20726724,0.88595048,5.083899191
-2.32E-05,0.748479863,-0.341159076,379.80832,38,32,244.8201843,7.337658578,13093.44472,22.64183014,0.715803744,5.01160873
4.64E-05,0.726904356,-0.912674516,502.6973211,43,37,236.8348035,7.648033901,13231.46078,18.97408915,0.506993911,5.014545701
-4.89E-05,1.375877517,0.044083078,10.65378559,45,65,395.3795856,7.055854569,1112.485399,22.24381871,0.527908025,5.004031553
-3.40E-05,1.378842874,-0.019797058,7.587666481,52,50,404.5548084,6.54101298,1084.981455,13.61817368,0.514128398,5.004459564
9.46E-05,1.026809371,0.051270818,11.27134543,11,15,601.9792378,6.199727813,1023.613571,10.35295678,0.535180293,5.022971598
5.55E-05,1.466303884,-0.015208883,6.3317571,435,468,72.0775595,6.648113947,1039.665356,12.40344049,0.50397892,5.000578019
-8.65E-05,1.459757263,-0.054344808,5.687781992,492,475,80.90182147,6.225203171,1064.972472,13.9748618,0.503930644,5.001223078
9.53E-05,1.148724449,0.120090517,10.39990468,232,199,114.0586124,6.104251652,1348.035383,19.52567473,0.50238031,5.005020182
-6.65E-06,0.322505053,5.395051301,607.3814261,2,7,172.8138783,14.32909386,975.8176982,21.37519141,0.713319399,5.858926247
-4.86E-05,0.403297785,-0.055804317,3.823166585,1,0,28.32880267,5.267221764,28.32880267,5.267221764,28.32880267,5.267221764
-6.78E-05,0.37186342,-1.564998635,123.3701773,6,1,80.51970891,12.54638115,542.0730511,16.27318759,0.649149701,7.084645243
9.81E-05,0.534532541,60.99091452,19225.17968,37,36,52.55180004,9.462957667,1276.284097,84.61466263,0.629718143,5.000175768
2.88E-05,0.455481701,-34.30812844,24820.4765,28,22,13.79778171,8.525488251,557.8766349,34.31322607,0.621052671,5.108399596
5.38E-05,0.494864881,44.57931274,26828.14527,48,37,1.705909126,9.596494299,28.17781936,99.14088964,0.590604628,5.052669102
0.000210068,1.650345706,0.000898193,4.225575292,495,517,68.79404535,6.685728715,915.6054608,13.45704557,0.505738882,5.000550311
-6.09E-05,1.678243644,-0.045255503,4.154453953,662,603,72.06711009,6.287752609,973.4701927,20.12285027,0.500053617,5.000855133
-4.04E-05,1.198163904,0.01412181,5.629673499,190,204,112.0296881,6.041168969,1003.417194,11.6636769,0.507661326,5.001313739
-8.35E-05,0.253552705,-8.697081231,6736.555827,4,6,41542.41104,8.25432723,297722.7573,11.1848551,0.564717958,5.483270839
-0.000134201,0.272860431,-0.038948946,2015.156255,1,1,3.312084256,7.116078789,4.160549335,7.607701834,2.463619177,6.624455745
0.000121371,0.319886091,-5.065150604,904.596087,6,2,208.0964764,11.5391121,970.2978593,18.35712697,0.54603982,5.430699267
2.40E-06,1.583875686,-0.015013066,3.918766362,368,342,92.0801858,6.678471243,1021.845057,12.67251586,0.501282889,5.001153919
-7.48E-05,1.555844036,0.00221798,4.673156357,347,341,102.3519768,6.373753771,1134.407731,13.30290739,0.500014222,5.00460059
0.000126275,1.217962772,-0.21264703,12.10158719,114,120,174.1296918,6.292805016,1549.618199,24.15394083,0.518040691,5.006652044
0.000123813,0.562552814,1.240454724,66.81720382,14,20,140.6471722,7.56821415,1428.362883,19.66172119,0.513843686,5.012197501
4.16E-05,0.816371336,-0.083765594,7.355388418,19,21,65.60703285,7.400346751,1011.767031,18.41088387,0.553994437,5.054939218
4.56E-05,0.67692693,0.096834549,1.443861233,0,0,0,0,0,0,0,0
2.30E-05,1.844502629,-0.034978249,6.132394147,472,490,19.16987238,6.579145174,531.2909631,29.28881894,0.516138789,5.000515479
1.06E-05,1.764312282,0.941042948,410.6151617,270,403,24.94929673,5.76251803,602.2309463,77.04723956,0.561115,5.00053678
2.07E-05,1.231566372,-0.183578072,36.21101674,44,61,135.5650107,8.267141015,4592.586621,22.57103514,0.51151436,5.001178557
-3.95E-05,1.071078048,5.913376463,1824.78438,283,328,11.53868832,7.207307315,3323.458826,82.43433667,0.682983395,5.001581312
-0.000105481,0.862017742,-1.675738557,737.4160831,36,38,97.60655467,6.917626684,4103.260559,18.42308246,0.547998777,5.004458843
-6.95E-05,0.673785664,-10.26614254,3686.755099,81,68,14.90624556,7.007655615,1122.258651,63.38176947,0.517777879,5.000047266
-0.000609121,2.873652287,1.154549638,815.3278774,49,44,2477.699961,12.62292061,139628.8911,99.44185322,0.555082819,5.059947024
0.000568062,1.486592108,-0.116843398,234.3307777,64,60,303.4576885,7.566821025,6637.399987,71.71729653,0.526968047,5.007268557
-0.000222869,2.611773894,-0.172886318,1089.167924,28,27,911.4338116,16.65616274,34421.30975,91.36162086,0.530773141,5.026686089
-4.89E-05,1.590340395,-0.072847963,46.3981762,801,836,13.26827528,5.882532157,601.3367527,19.20496542,0.556112042,5.000248605
4.13E-05,1.314484375,0.00892061,3.026256139,206,205,16.74083652,6.260424475,1172.413233,16.10226696,0.538616024,5.002013607
8.71E-05,0.993253952,0.163707212,48.13748349,426,423,5.114767949,6.309459523,636.7732362,18.4953981,0.668616007,5.000657859
-0.001199743,1.664189301,-0.011933826,3.675040045,598,573,57.12105923,6.697915578,917.5388194,12.26494515,0.501513262,5.001108931
0.000530628,1.670643304,-0.041209145,3.557023244,536,545,75.04054905,6.462529187,1041.25086,14.7004354,0.500048261,5.000709015
3.52E-05,1.23836762,0.076768348,6.102767389,197,241,102.3156961,6.055463398,1131.804781,16.44395794,0.501916589,5.009867349
-6.55E-05,1.694857059,-0.089752098,1.230812197,396,334,30.98495051,6.156429347,11067.20724,26.57498795,0.501451716,5.000989392
8.47E-06,1.541336179,-0.104989641,20.7149007,97,79,157.6728744,6.810122314,23423.18224,24.63189926,0.585079337,5.021197349
-4.38E-05,1.207336523,-0.164569334,12.60446968,81,62,37.54428594,8.092832934,1053.794138,24.17141556,0.543477679,5.021198182
0.000284431,1.201027251,-0.167722602,18.0614774,27,25,507.1568294,7.868570966,1453.600366,21.93024167,0.52143983,5.047794328
-7.75E-05,1.22045207,-0.083843563,10.51977575,41,32,449.9509893,6.400097108,1087.427582,8.644898629,0.530071724,5.054683685
1.15E-05,0.953193821,-0.012090739,14.20974339,7,10,688.9633185,6.185823099,1073.900198,10.41879708,3.333312579,5.006681618
8.35E-05,2.17149207,0.07328192,-0.238839871,978,1310,21.4732396,5.628612161,493.751418,17.09179762,0.52122858,5.000034069
-1.36E-05,1.779776467,0.070280583,-0.169883364,185,389,20.42449999,5.512123546,31.51597342,7.724034522,0.504096086,5.002502719
-1.05E-05,1.394392236,-0.037984498,1.917289864,34,57,51.75723078,6.850231094,1061.880846,22.12988238,0.509660264,5.004719094
-4.75E-05,1.491137302,-0.020441427,-0.574781207,34,46,32.51413724,6.135574519,679.225367,15.40687966,0.501209239,5.000454585
-3.84E-05,2.064064178,-0.012116296,-0.796307536,582,593,15.11129336,5.510785449,156.9949259,8.943809658,0.500802297,5.00019683
3.67E-05,2.227507045,0.000521731,-0.845685237,816,792,14.79995854,5.580199871,568.3377012,17.23836846,0.500989017,5.000150035
-9.31E-05,5.605471417,-0.314913023,253.9616408,126,120,127.6324657,11.38514784,2497.918636,99.51339429,0.501819628,5.056845613
-0.000190237,2.090065746,-0.341780731,269.1474747,73,67,235.5504793,7.341613285,1331.293827,21.6482055,0.507015842,5.004129831
-3.38E-05,4.723050937,0.041102983,335.8122855,63,64,252.0695878,15.2417952,3115.609564,99.56080703,0.631636819,5.003630262
-1.15E-05,0.501534545,1.957384871,3523.064531,146,157,46.34008013,7.088326494,4376.784363,23.60837312,0.561324225,5.003086612
6.71E-05,0.657366478,7.099451967,1541.147974,80,97,87.77452791,7.151719172,7842.088342,18.90526862,0.556258859,5.003369469
6.54E-05,0.624224254,2.046868426,1524.659811,152,158,15.0069348,6.868936127,2386.791713,17.00851035,0.757932017,5.009124987
2.00E-05,1.126115318,0.038333842,1.548818603,16,18,99.51238418,6.983778186,917.7264638,18.87772437,0.550887269,5.091127151
-2.52E-05,0.965292069,-0.02340017,-0.256281686,2,1,3.306051286,6.869436064,7.097410709,7.229754616,1.363743202,6.473675134
-0.00011174,0.748023036,-0.642229031,30.00695062,26,29,59.02759495,7.904618332,1027.140994,20.35336366,0.527720901,5.006850071
1.40E-05,0.676612966,0.678181775,167.7248532,18,24,16.39873743,8.576438097,523.742745,27.91888288,0.846510775,5.002933438
-2.27E-05,0.869053159,-0.629806303,236.9641206,32,74,7.09944917,5.599111548,86.20427678,12.4233183,0.51516501,5.00130711
-7.07E-05,0.852230692,-0.597084304,76.61978384,51,43,57.48073741,7.494548584,1108.826291,26.26163983,0.591061765,5.014808898
5.22E-05,0.961327306,-0.40321001,154.1696305,180,167,79.012551,7.262190192,8579.947767,22.63905928,0.504365928,5.001010026
8.76E-05,1.065249089,-2.269992134,561.2347663,110,127,153.6868194,7.636736588,14423.01843,22.81586689,0.593575653,5.003119913
7.38E-05,0.623662096,-0.556286437,690.0316287,223,188,102.4641063,7.948376589,17910.7534,29.58670767,0.617804759,5.003644924
-7.69E-05,0.130590085,3.382369422,459.3797111,0,3,10.19818674,6.678799467,27.18456211,7.264005382,0.54325132,5.78973202
-0.000130382,0.501042637,-5.454602439,454.7812179,153,95,171.696156,10.76813072,5911.284787,38.55299736,0.52018986,5.003279273
-8.28E-05,0.420377283,-3.602898488,337.6334355,8,5,208.7001977,13.2024427,1229.394356,24.03116057,0.749030187,5.144481546
2.19E-05,2.674441058,0.448183869,1031.584825,32,22,1102.166939,8.382919083,37274.26109,98.77462346,0.507546554,5.006194536
2.33E-05,1.381290226,1.863520482,744.7182561,38,39,289.8488656,9.938545355,1031.462525,97.32441211,0.500028751,5.060116511
-1.26E-05,2.518410843,-0.265680037,1301.413692,26,33,1537.911706,15.88504507,42605.78443,91.91242177,0.554505733,5.053168802
-1.42E-05,1.613427134,-0.034078395,1.321907327,114,92,39.20373345,6.341646815,976.7864349,40.15897694,0.572571126,5.004253268
-5.35E-05,1.374202929,-0.030918583,2.735708895,175,154,18.83743213,6.856762992,864.1046324,17.55141529,0.593786635,5.006914101
-5.61E-05,0.922575577,-0.010763507,0.517961348,9,9,27.85493264,6.836584631,302.2093912,16.56859983,1.064746874,5.003116315
0.000196406,1.349125505,0.02815673,9.158695749,234,239,120.3523602,6.731375376,1192.734132,18.80396557,0.500518822,5.000375683
4.93E-06,1.356269271,0.006694775,9.085012636,284,282,111.758981,6.34392354,1064.722065,10.58714097,0.504070959,5.006122303
1.06E-05,1.069145897,-0.147579979,14.41200311,79,73,225.4522643,6.325596758,1043.794,18.02841006,0.504549965,5.000492736
6.04E-05,0.111152204,-3.142922863,15316.80154,5,2,1980.428986,8.482837802,13854.87552,11.24100264,0.851194613,5.430474276
-7.60E-05,0.206605294,4.709080083,574.4899393,6,9,40.37244664,7.601910969,544.5286672,14.99618118,0.551199599,5.146374315
1.82E-06,0.304391063,-5.06260651,634.0522371,16,10,64.11070981,10.50304307,972.0521283,17.88124283,0.507547777,5.379993218
